table_name,field_name,language,translation,record_id
trips,trip_headsign,el,ΓΣΠ1,11747458
trips,trip_headsign,el,ΓΣΠ1,11747459
trips,trip_headsign,el,ΓΣΠ1,11747460
trips,trip_headsign,el,ΓΣΠ1,11747461
trips,trip_headsign,el,ΓΣΠ1,11747462
trips,trip_headsign,el,ΓΣΠ1,11747463
trips,trip_headsign,el,ΓΣΠ1,11747464
trips,trip_headsign,el,ΓΣΠ1,11747465
trips,trip_headsign,el,ΓΣΠ1,11747466
trips,trip_headsign,el,ΓΣΠ1,11747467
trips,trip_headsign,el,ΓΣΠ1,11747468
trips,trip_headsign,el,ΓΣΠ1,11747469
trips,trip_headsign,el,ΓΣΠ1,11747470
trips,trip_headsign,el,ΓΣΠ1,11747471
trips,trip_headsign,el,ΓΣΠ1,11747472
trips,trip_headsign,el,ΓΣΠ1,11747473
trips,trip_headsign,el,ΓΣΠ1,11747474
trips,trip_headsign,el,ΓΣΠ1,11747475
trips,trip_headsign,el,ΓΣΠ1,11747476
trips,trip_headsign,el,ΓΣΠ1,11747477
trips,trip_headsign,el,ΓΣΠ1,11747478
trips,trip_headsign,el,ΓΣΠ1,11747479
trips,trip_headsign,el,ΓΣΠ1,11747480
trips,trip_headsign,el,ΓΣΠ1,11784139
trips,trip_headsign,el,ΓΣΠ1,11784140
trips,trip_headsign,el,ΓΣΠ1,11784141
trips,trip_headsign,el,ΓΣΠ1,11784142
trips,trip_headsign,el,ΓΣΠ1,11784143
trips,trip_headsign,el,ΓΣΠ1,11784144
trips,trip_headsign,el,ΓΣΠ1,11784145
trips,trip_headsign,el,ΓΣΠ1,11784146
trips,trip_headsign,el,ΓΣΠ1,11784147
trips,trip_headsign,el,ΓΣΠ1,11784148
trips,trip_headsign,el,ΓΣΠ1,11784149
trips,trip_headsign,el,ΓΣΠ1,11784150
trips,trip_headsign,el,ΓΣΠ1,11784151
trips,trip_headsign,el,ΓΣΠ1,11784152
trips,trip_headsign,el,ΓΣΠ1,11784153
trips,trip_headsign,el,ΓΣΠ1,11784154
trips,trip_headsign,el,ΓΣΠ1,11784155
trips,trip_headsign,el,ΓΣΠ1,11784156
trips,trip_headsign,el,ΓΣΠ1,11784157
trips,trip_headsign,el,ΓΣΠ1,11784158
trips,trip_headsign,el,ΓΣΠ1,11784159
trips,trip_headsign,el,ΓΣΠ1,11784160
trips,trip_headsign,el,ΓΣΠ1,11784161
trips,trip_headsign,el,ΓΣΠ1,11784162
trips,trip_headsign,el,ΓΣΠ1,11784163
trips,trip_headsign,el,ΓΣΠ1,11784164
trips,trip_headsign,el,ΓΣΠ1,11784165
trips,trip_headsign,el,ΓΣΠ1,11784166
trips,trip_headsign,el,ΓΣΠ1,11784167
trips,trip_headsign,el,ΓΣΠ1,11784168
trips,trip_headsign,el,ΓΣΠ1,11784169
trips,trip_headsign,el,ΓΣΠ1,11784170
trips,trip_headsign,el,ΓΣΠ1,11784171
trips,trip_headsign,el,ΓΣΠ1,11784172
trips,trip_headsign,el,ΓΣΠ1,11784173
trips,trip_headsign,el,ΓΣΠ1,11784174
trips,trip_headsign,el,ΓΣΠ1,11784175
trips,trip_headsign,el,ΓΣΠ1,11784176
trips,trip_headsign,el,ΓΣΠ1,11784177
